puma_geoid,hc_share,n_orig
1702801,0.240759172186567,29137
1800900,0.225663103651383,2765
1801001,0.208303816182585,32467
1801002,0.208303816182585,32467
1801003,0.208303816182585,32467
1802900,0.164470342114021,5438
1801100,0.237131346186266,2328
1801500,0.320217039022593,2465
1801801,0.107606995997679,21074
1802100,0.2097807766324,5436
1801300,0.265907720007396,5550
1803600,0.203086020511873,10823
1801600,0.271716769198901,1308
1803400,0.259253737026856,1428
1802700,0.31091399410913,1790
1803100,0.17727844391882,3118
1803000,0.244325721335693,1910
1800600,0.217821853915703,3205
1802000,0.263845675171126,8035
1800500,0.226107770447779,17129
1802600,0.256938940845766,3601
1803500,0.169573937656676,4892
1800700,0.241924460892454,1874
1803200,0.156754977183334,4116
1801400,0.323910473432243,3205
1801802,0.102505633651679,37276
1801803,0.102505633651679,37276
1802500,0.170642089119024,6514
1802200,0.143423970124869,17138
1802400,0.170063246661982,15653
1800800,0.181183651449957,5476
1800101,0.276626016260163,44280
1800102,0.276626016260163,44280
1800103,0.276626016260163,44280
1800104,0.276626016260163,44280
1800300,0.2521987435751,8755
1801900,0.277704311028828,11343
1802301,0.247411694900888,82583
1802302,0.247411694900888,82583
1802303,0.247411694900888,82583
1802304,0.247411694900888,82583
1802305,0.247411694900888,82583
1802306,0.247411694900888,82583
1802307,0.247411694900888,82583
1802800,0.140809443507589,9488
1800200,0.181433845420984,16794
1800401,0.232475818069562,24295
1800402,0.232475818069562,24295
1801200,0.122787071625792,12314
1803300,0.201089148850343,14874
1801700,0.260046668395126,7714
1901800,0.31335504939114,483
1900400,0.196244185779332,916
1901200,0.223011596770744,2019
1900500,0.176428635107426,11217
1901300,0.134039660337899,5108
1900700,0.139693123074273,5553
1901900,0.294283187545883,585
1900600,0.270595103550713,1359
1902100,0.269436741683673,4940
1900800,0.292243776062914,2440
1900200,0.216930948193568,1457
1900100,0.21085027398293,809
1901400,0.188564148983444,3874
1901500,0.187349175792421,37797
1902200,0.268340335537058,1219
1902300,0.333132823462378,1327
1901100,0.0730005895067793,10178
1901000,0.150834772596431,20844
1902000,0.266853515652075,6029
1901600,0.190546889300169,49169
1901700,0.190546889300169,49169
1900900,0.228229123204387,16777
2001400,0.242008949236201,2098
2000400,0.218290985260462,5332
2001100,0.314567596040392,956
2000802,0.189592068415954,9814
2001302,0.201496921386825,29672
2001304,0.202027251113384,39688
2000900,0.28256500384828,1041
2001500,0.304110729939657,1407
2000100,0.182178258062944,438
2001200,0.181844989364135,1089
2000200,0.203010995916823,1447
2000700,0.120413922859831,9567
2000300,0.136832943553649,2252
2001301,0.20216086231698,33559
2000601,0.124691771439009,65698
2000602,0.124691771439009,65698
2000603,0.124691771439009,65698
2000604,0.124691771439009,65698
2001000,0.25870210382772,2834
2001303,0.202125649504015,42340
2000801,0.1854403639909,15385
2000500,0.392144850588796,14691
2100600,0.320808365048411,637
2100400,0.296563937928172,1012
2102000,0.217578930754395,2394
2100100,0.195141016933171,2200
2102700,0.284015720896401,788
2100900,0.341947088665841,886
2102500,0.141164856860809,14182
2102300,0.183879139605672,2997
2102800,0.233680670119102,2127
2102100,0.213560273795866,2567
2101000,0.388289233601149,380
2101300,0.234957189606809,5246
2101600,0.216579709778768,6258
2100200,0.311115217026078,1271
2102600,0.16590442110789,5450
2100300,0.186171059003867,2995
2100800,0.275922847095775,1740
2101500,0.178528106197998,6756
2102200,0.214233630036638,4470
2101901,0.145997043491792,25706
2101902,0.145997043491792,25706
2101100,0.298097029314184,1291
2101200,0.233970050582547,3355
2101400,0.241066146790306,1702
2101800,0.146336471961769,4775
2101701,0.189759770745686,65604
2101702,0.189759770745686,65604
2101703,0.189759770745686,65604
2101704,0.189759770745686,65604
2101705,0.189759770745686,65604
2101706,0.189759770745686,65604
2102400,0.167750709555345,16912
2100700,0.27251618162246,2212
2100500,0.161664564943253,7930
2201100,0.34255050889235,2038
2200800,0.265533449620768,7228
2201600,0.209961610394724,10159
2202000,0.277679100086552,4882
2200600,0.484284949910623,1115
2200300,0.339604794097519,1166
2200200,0.223877982449756,7133
2200100,0.29643108710965,17036
2200101,0.29643108710965,17036
2200900,0.264554698595613,8935
2200500,0.400154235711194,703
2201500,0.26425821735268,33770
2201501,0.26425821735268,33770
2201502,0.26425821735268,33770
2201400,0.377064546463206,1221
2201000,0.339371203627712,2385
2201300,0.364252158831543,2815
2202300,0.234239730404974,34422
2202301,0.234239730404974,34422
2202302,0.234239730404974,34422
2202500,0.233560242379862,17847
2201200,0.179496975485514,15705
2201201,0.179496975485514,15705
2201700,0.241151474953324,9308
2202400,0.27207339133431,23218
2202401,0.27207339133431,23218
2202402,0.27207339133431,23218
2200400,0.25727221279004,8835
2200700,0.300187571961525,5967
2201900,0.260074261460577,3987
2202200,0.163338215855096,27991
2202201,0.163338215855096,27991
2201800,0.280121158950264,5245
2202100,0.260514840343227,7109
2300600,0.223258049014897,10405
2300100,0.263624469528892,2585
2300700,0.139626342545054,22617
2300800,0.167415928081949,25756
2300900,0.150107039817333,29480
2301000,0.139303789655598,32404
2300200,0.307543050408464,3143
2300500,0.237999732935035,2637
2300400,0.274936216741587,8231
2300300,0.240984908657665,12590
2400100,0.272937509355833,3882
2401201,0.172902381110889,90126
2401202,0.172902381110889,90126
2401203,0.172902381110889,90126
2401204,0.172902381110889,90126
2400501,0.246383189394356,109074
2400502,0.246383189394356,109074
2400503,0.246383189394356,109074
2400504,0.246383189394356,109074
2400505,0.246383189394356,109074
2400506,0.246383189394356,109074
2400507,0.246383189394356,109074
2401500,0.180463541655982,15550
2401300,0.190435378620953,4913
2400400,0.147324807776583,25101
2400700,0.203949351823937,13268
2401600,0.25755025856002,32681
2400301,0.165075635188721,40854
2400302,0.165075635188721,40854
2400601,0.189914245488289,39065
2400602,0.189914245488289,39065
2400901,0.130058010456206,41889
2400902,0.130058010456206,41889
2401001,0.145133201882529,138962
2401002,0.145133201882529,138962
2401003,0.145133201882529,138962
2401004,0.145133201882529,138962
2401005,0.145133201882529,138962
2401006,0.145133201882529,138962
2401007,0.145133201882529,138962
2401101,0.342900003947732,177317
2401102,0.342900003947732,177317
2401103,0.342900003947732,177317
2401104,0.342900003947732,177317
2401105,0.342900003947732,177317
2401106,0.342900003947732,177317
2401107,0.342900003947732,177317
2401400,0.238660660339154,7536
2400200,0.207535949832414,18498
2400801,0.36140924733381,58698
2400802,0.36140924733381,58698
2400803,0.36140924733381,58698
2400804,0.36140924733381,58698
2400805,0.36140924733381,58698
2504700,0.143540669856459,30096
2504800,0.143479135387027,23249
2500100,0.137599847850894,10516
2504200,0.153829706417432,60139
2504301,0.162282179891872,62037
2504302,0.158389397883634,59158
2504303,0.158389397883634,59158
2504500,0.158389397883634,59158
2504901,0.166701393204621,65665
2500701,0.146861987775033,86217
2500702,0.146861987775033,86217
2500703,0.146861987775033,86217
2500704,0.146861987775033,86217
2501000,0.129566973575597,104967
2501300,0.113769482450538,130987
2502800,0.111663721628117,135463
2500200,0.130770529259477,8732
2501600,0.187570137406651,19769
2501900,0.250185133759141,43212
2501901,0.250185133759141,43212
2501902,0.250185133759141,43212
2500400,0.143132306588426,111807
2500501,0.106739932213521,147227
2500502,0.106739932213521,147227
2500503,0.106739932213521,147227
2500504,0.106739932213521,147227
2500505,0.106739932213521,147227
2500506,0.106739932213521,147227
2500507,0.106739932213521,147227
2500508,0.106739932213521,147227
2501400,0.108542618365177,144952
2502400,0.124850948189163,108684
2503400,0.105909631651818,117177
2503500,0.104875154215299,93420
2503601,0.103502146389176,73612
2503602,0.103502146389176,73612
2503603,0.103502146389176,73612
2503900,0.11870685841557,72016
2504000,0.15108599870924,68838
2504902,0.168475997858545,67244
2504903,0.168475997858545,67244
2503301,0.17393158188199,60978
2503302,0.17393158188199,60978
2503303,0.17393158188199,60978
2503304,0.17393158188199,60978
2503305,0.17393158188199,60978
2503306,0.17393158188199,60978
2500300,0.173664409330324,93030
2500301,0.173664409330324,93030
2500302,0.173664409330324,93030
2500303,0.173664409330324,93030
2500304,0.173664409330324,93030
2600300,0.258496586359489,1112
2600200,0.269447796563977,1085
2600900,0.195321414986687,10516
2600400,0.245191458900765,2021
2601300,0.265879954120893,1713
2600100,0.21398235327802,1943
2602000,0.279689861371968,11190
2601400,0.171699238044321,8562
2600500,0.183317535182929,5074
2602400,0.240294603524229,14528
2602200,0.297873905068474,3808
2602300,0.244004490990733,5780
2601200,0.227694266794907,2844
2601900,0.198762848714306,10531
2601701,0.256329193305394,28846
2601702,0.267321270962048,45320
2601703,0.267321270962048,45320
2601704,0.265766816567456,30795
2602500,0.22343752261473,8198
2601600,0.268895329289465,3173
2601801,0.247373414385607,28459
2601802,0.247373414385607,28459
2601100,0.280651846307249,4444
2602600,0.285635931501006,16409
2602101,0.198047235783085,22737
2602102,0.198047235783085,22737
2601001,0.206449446824839,62548
2601002,0.206449446824839,62548
2601003,0.206449446824839,62548
2601004,0.206449446824839,62548
2600600,0.26848024159822,2494
2602800,0.131858474705792,26172
2603001,0.189686059990612,104383
2603002,0.189686059990612,104383
2603003,0.189686059990612,104383
2603004,0.189686059990612,104383
2603005,0.189686059990612,104383
2603006,0.189686059990612,104383
2603300,0.179986101459347,15829
2600700,0.287673738112655,16404
2602901,0.156155254889231,163267
2602902,0.156155254889231,163267
2602903,0.156155254889231,163267
2602904,0.156155254889231,163267
2602905,0.156155254889231,163267
2602906,0.156155254889231,163267
2602907,0.156155254889231,163267
2602908,0.156155254889231,163267
2600801,0.133973173897652,25423
2600802,0.133973173897652,25423
2601500,0.234234766178555,16936
2603100,0.215577643799902,18411
2602701,0.129985435805512,35704
2602702,0.129985435805512,35704
2602703,0.129985435805512,35704
2603201,0.356587417127843,197141
2603202,0.356587417127843,197141
2603203,0.356587417127843,197141
2603204,0.356587417127843,197141
2603205,0.356587417127843,197141
2603206,0.356587417127843,197141
2603207,0.356587417127843,197141
2603208,0.356587417127843,197141
2603209,0.356587417127843,197141
2603210,0.356587417127843,197141
2603211,0.356587417127843,197141
2603212,0.356587417127843,197141
2603213,0.356587417127843,197141
2700300,0.228944684546278,2772
2701101,0.18987483486711,44661
2701102,0.18987483486711,44661
2701103,0.18987483486711,44661
2700200,0.224782614467666,1762
2701000,0.202341080457959,10541
2700800,0.19360957877822,2378
2702200,0.163593127204403,3535
2702000,0.225199290593369,942
2700400,0.213818613592686,12950
2701700,0.124613979188562,13129
2700600,0.233407433846194,4826
2700100,0.18003623131304,2692
2702100,0.283346262921152,687
2700700,0.232419045259897,3616
2701501,0.150075385626474,51734
2701502,0.150075385626474,51734
2701503,0.150075385626474,51734
2702400,0.227408190997315,2922
2702600,0.177906052406937,2275
2702300,0.186569227982873,4770
2701401,0.172976165238196,132076
2701402,0.172976165238196,132076
2701403,0.172976165238196,132076
2701404,0.172976165238196,132076
2701405,0.172976165238196,132076
2701406,0.172976165238196,132076
2701407,0.172976165238196,132076
2701408,0.172976165238196,132076
2701409,0.172976165238196,132076
2701410,0.172976165238196,132076
2701900,0.21989444573838,2440
2702500,0.106842814083242,15593
2701301,0.198875643734997,48739
2701302,0.198875643734997,48739
2701303,0.198875643734997,48739
2701304,0.198875643734997,48739
2700500,0.213487794786926,16919
2701600,0.142283000156584,19159
2700900,0.16256157635468,13398
2701201,0.142134579678597,31238
2701202,0.142134579678597,31238
2701800,0.184992784992785,17325
2801600,0.389596473597461,933
2800200,0.443875397175542,1417
2800700,0.427275937180705,714
2800800,0.420248873014146,1114
2800400,0.330750136072517,1496
2800600,0.264688239859051,2047
2801500,0.337111269288978,2714
2800300,0.441585959493784,1090
2801200,0.375839095560004,5852
2801700,0.436970502432233,1668
2800100,0.257740142894946,18895
2801800,0.266787763032299,3690
2801900,0.28297452391639,2801
2802000,0.220507951578448,12639
2801000,0.374331894202429,15083
2801100,0.400521812996784,16481
2802100,0.230830274774328,10081
2801400,0.474285637050171,582
2800500,0.343086879365393,4108
2800900,0.190415818855838,6945
2801300,0.188803549157613,10647
2900300,0.278106446789623,568
2900200,0.309151894432411,6116
2900100,0.209179782552443,545
2900400,0.242834134789043,3607
2902700,0.23718483989852,2714
2901200,0.299525977203503,1507
2901100,0.219821132388544,10847
2901300,0.24738209776488,1723
2902200,0.199402120527147,3910
2900600,0.125216735770825,13265
2902400,0.317716123295959,904
2900800,0.236275342924569,2953
2900500,0.16413411151546,4353
2901400,0.221011934343241,2383
2900700,0.275493911165941,1345
2902601,0.185414411363872,12345
2900901,0.20425621428321,28523
2900902,0.20425621428321,28523
2900903,0.176272478895252,12585
2901500,0.266856264008941,1455
2902500,0.276149137662738,940
2902300,0.383129161073489,805
2901600,0.22247875877355,10828
2902602,0.182942879705186,26593
2902603,0.182942879705186,26593
2901001,0.287645711772088,77293
2901002,0.287645711772088,77293
2901003,0.287645711772088,77293
2901004,0.287645711772088,77293
2901005,0.287645711772088,77293
2902800,0.280603089330014,7930
2902001,0.222859238025399,30001
2902002,0.222859238025399,30001
2902100,0.286628863319717,3269
2901701,0.155846723462382,55638
2901702,0.155846723462382,55638
2901703,0.155846723462382,55638
2901801,0.242208904109589,128480
2901802,0.242208904109589,128480
2901803,0.242208904109589,128480
2901804,0.242208904109589,128480
2901805,0.242208904109589,128480
2901806,0.242208904109589,128480
2901807,0.242208904109589,128480
2901808,0.242208904109589,128480
2901901,0.341552347649362,33459
2901902,0.341552347649362,33459
3000300,0.209504300474534,2238
3000600,0.122079623091987,4108
3000400,0.139299215001531,3779
3000500,0.119474429283217,5836
3000100,0.155565481438681,5399
3000200,0.115494023094242,6062
3000700,0.118445354533044,12453
3100500,0.230496412154109,1317
3100200,0.240473312085478,801
3100100,0.28662885105096,784
3100600,0.231912890936355,773
3100701,0.243078163716611,2042
3100400,0.273687553966483,1019
3100300,0.333266017378091,1577
3100901,0.191045293149736,46188
3100902,0.191045293149736,46188
3100903,0.191045293149736,46188
3100904,0.191045293149736,46188
3100801,0.127492542000314,25476
3100802,0.127492542000314,25476
3100702,0.137390445623997,16202
3200300,0.229850726022355,2283
3200401,0.242643542100103,334536
3200402,0.242643542100103,334536
3200403,0.242643542100103,334536
3200404,0.242643542100103,334536
3200405,0.242643542100103,334536
3200406,0.242643542100103,334536
3200407,0.242643542100103,334536
3200408,0.242643542100103,334536
3200409,0.242643542100103,334536
3200410,0.242643542100103,334536
3200411,0.242643542100103,334536
3200412,0.242643542100103,334536
3200413,0.242643542100103,334536
3200200,0.160782545424609,6813
3200101,0.157585300078726,59701
3200102,0.157585300078726,59701
3200103,0.157585300078726,59701
3300200,0.193180805149374,7692
3300300,0.163427343979967,16184
3300500,0.220836385812677,5544
3300100,0.23353562502057,4733
3300600,0.146526245681222,48046
3300700,0.142178179732867,39769
3300800,0.146526245681222,48046
3300900,0.146526245681222,48046
3300400,0.171668137687555,15862
3301000,0.136878564545952,38399
3400101,0.237141506022421,35949
3400102,0.237141506022421,35949
3402600,0.195640538686193,14125
3400301,0.142446938336005,83582
3400302,0.142446938336005,83582
3400303,0.142446938336005,83582
3400304,0.142446938336005,83582
3400305,0.142446938336005,83582
3400306,0.142446938336005,83582
3400307,0.142446938336005,83582
3400308,0.142446938336005,83582
3402001,0.198433420365535,59748
3402002,0.198433420365535,59748
3402003,0.198433420365535,59748
3402101,0.243127460672598,57657
3402102,0.243127460672598,57657
3402103,0.243127460672598,57657
3402104,0.243127460672598,57657
3402400,0.29245953414923,12665
3402500,0.271527582243505,8984
3401301,0.288466843809441,68871
3401302,0.288466843809441,68871
3401401,0.288466843809441,68871
3401402,0.288466843809441,68871
3401403,0.288466843809441,68871
3401404,0.288466843809441,68871
3402201,0.200705615965878,37981
3402202,0.200705615965878,37981
3400601,0.221470284401155,47433
3400602,0.221470284401155,47433
3400701,0.221470284401155,47433
3400702,0.221470284401155,47433
3400703,0.221470284401155,47433
3400800,0.0859113432436052,14934
3402301,0.185983388523967,36842
3402302,0.185983388523967,36842
3402303,0.185983388523967,36842
3400901,0.16974436961402,82854
3400902,0.16974436961402,82854
3400903,0.16974436961402,82854
3400904,0.16974436961402,82854
3400905,0.16974436961402,82854
3400906,0.16974436961402,82854
3400907,0.16974436961402,82854
3401101,0.147247033728836,75010
3401102,0.147247033728836,75010
3401103,0.147247033728836,75010
3401104,0.147247033728836,75010
3401105,0.147247033728836,75010
3401106,0.147247033728836,75010
3401501,0.109905230721526,51599
3401502,0.109905230721526,51599
3401503,0.109905230721526,51599
3401504,0.109905230721526,51599
3401201,0.180113038906414,76080
3401202,0.180113038906414,76080
3401203,0.180113038906414,76080
3401204,0.180113038906414,76080
3401205,0.180113038906414,76080
3400400,0.242051882192315,46143
3400501,0.242051882192315,46143
3400502,0.242051882192315,46143
3400503,0.242051882192315,46143
3401001,0.128993926590969,37870
3401002,0.128993926590969,37870
3401003,0.128993926590969,37870
3401600,0.181096808323047,22684
3401800,0.244373641754761,54298
3401901,0.244373641754761,54298
3401902,0.244373641754761,54298
3401903,0.244373641754761,54298
3401904,0.244373641754761,54298
3401700,0.183373170002988,13388
3500700,0.178171154973534,21338
3500801,0.167359608955811,71194
3500802,0.167359608955811,71194
3500803,0.167359608955811,71194
3500804,0.167359608955811,71194
3500805,0.167359608955811,71194
3500806,0.167359608955811,71194
3500900,0.245260913030772,765
3501100,0.233998113280485,3021
3500100,0.225680604492244,2240
3500400,0.249177003434453,1661
3501001,0.191821147267086,12569
3501002,0.191821147267086,12569
3501200,0.354660471337083,2642
3500300,0.202129906845994,1539
3500600,0.176446353952092,16991
3500200,0.21511154535092,6141
3500500,0.13209900860088,15231
3602001,0.175181822288476,22137
3602002,0.175181822288476,22137
3602500,0.271300881754126,2390
3603701,0.291827654841353,34164
3603702,0.291827654841353,34164
3603703,0.291827654841353,34164
3603704,0.291827654841353,34164
3603705,0.291827654841353,34164
3603706,0.291827654841353,34164
3603707,0.291827654841353,34164
3603708,0.291827654841353,34164
3603709,0.291827654841353,34164
3603710,0.291827654841353,34164
3602201,0.205653991638463,10046
3602202,0.202216935339079,6601
3602203,0.245593413407288,3126
3600704,0.169413543825964,11776
3602600,0.23119673953316,5398
3602401,0.234433812869242,4567
3602402,0.23713496405393,3498
3600200,0.211739281951264,2791
3602100,0.210070847274106,4017
3601500,0.179037587149629,3367
3602801,0.191593654714578,25909
3602802,0.191593654714578,25909
3601201,0.164234389231859,49405
3601202,0.164234389231859,49405
3601203,0.164234389231859,49405
3601204,0.164234389231859,49405
3601205,0.164234389231859,49405
3601206,0.164234389231859,49405
3601207,0.164234389231859,49405
3601600,0.288402820475446,3008
3601000,0.247014485513416,2373
3600401,0.202280469783376,7591
3600403,0.22486779769704,3619
3600500,0.199524830830218,3807
3604001,0.243784211567632,90978
3604002,0.243784211567632,90978
3604003,0.243784211567632,90978
3604004,0.243784211567632,90978
3604005,0.243784211567632,90978
3604006,0.243784211567632,90978
3604007,0.243784211567632,90978
3604008,0.243784211567632,90978
3604009,0.243784211567632,90978
3604010,0.243784211567632,90978
3604011,0.243784211567632,90978
3604012,0.243784211567632,90978
3604013,0.243784211567632,90978
3604014,0.243784211567632,90978
3604015,0.243784211567632,90978
3604016,0.243784211567632,90978
3604017,0.243784211567632,90978
3604018,0.243784211567632,90978
3601300,0.210583725501197,2726
3600901,0.159541759676536,47486
3600902,0.159541759676536,47486
3600903,0.159541759676536,47486
3600904,0.159541759676536,47486
3600905,0.159541759676536,47486
3600906,0.159541759676536,47486
3603201,0.200589093660488,111018
3603202,0.200589093660488,111018
3603203,0.200589093660488,111018
3603204,0.200589093660488,111018
3603205,0.200589093660488,111018
3603206,0.200589093660488,111018
3603207,0.200589093660488,111018
3603208,0.200589093660488,111018
3603209,0.200589093660488,111018
3603210,0.200589093660488,111018
3603211,0.200589093660488,111018
3603212,0.200589093660488,111018
3603801,0.0232017615397162,49048
3603802,0.0232017615397162,49048
3603803,0.0232017615397162,49048
3603804,0.0232017615397162,49048
3603805,0.0232017615397162,49048
3603806,0.0232017615397162,49048
3603807,0.0232017615397162,49048
3603808,0.0232017615397162,49048
3603809,0.0232017615397162,49048
3603810,0.0232017615397162,49048
3601101,0.187384821578154,11938
3601102,0.187384821578154,11938
3600402,0.19041697753461,12063
3600701,0.146728221597752,29892
3600702,0.146728221597752,29892
3600703,0.146728221597752,29892
3601400,0.158801174586536,5943
3602901,0.221030834255241,35253
3602902,0.221030834255241,35253
3602903,0.221030834255241,35253
3600600,0.224705261305648,5683
3603101,0.165223952187115,11479
3604101,0.234896889312515,123799
3604102,0.234896889312515,123799
3604103,0.234896889312515,123799
3604104,0.234896889312515,123799
3604105,0.234896889312515,123799
3604106,0.234896889312515,123799
3604107,0.234896889312515,123799
3604108,0.234896889312515,123799
3604109,0.234896889312515,123799
3604110,0.234896889312515,123799
3604111,0.234896889312515,123799
3604112,0.234896889312515,123799
3604113,0.234896889312515,123799
3604114,0.234896889312515,123799
3601900,0.212778679422568,11707
3603901,0.191340962517114,38711
3603902,0.191340962517114,38711
3603903,0.191340962517114,38711
3603001,0.166218222304695,21556
3603002,0.166218222304695,21556
3603003,0.166218222304695,21556
3600100,0.241447891805887,2514
3601801,0.149121540312876,20775
3601802,0.149121540312876,20775
3601700,0.214395660778421,13643
3600800,0.200357234407569,4478
3603301,0.225685487260055,154671
3603302,0.225685487260055,154671
3603303,0.225685487260055,154671
3603304,0.225685487260055,154671
3603305,0.225685487260055,154671
3603306,0.225685487260055,154671
3603307,0.225685487260055,154671
3603308,0.225685487260055,154671
3603309,0.225685487260055,154671
3603310,0.225685487260055,154671
3603311,0.225685487260055,154671
3603312,0.225685487260055,154671
3603313,0.225685487260055,154671
3602701,0.242766504432737,8262
3602300,0.0889934992154226,4461
3602702,0.199760367436597,15023
3600300,0.246285175032507,4839
3603102,0.138135055996619,66254
3603103,0.138135055996619,66254
3603104,0.138135055996619,66254
3603105,0.138135055996619,66254
3603106,0.138135055996619,66254
3603107,0.138135055996619,66254
3701600,0.219310079013297,10378
3702000,0.242750432993778,4319
3700200,0.229659546405855,3589
3705300,0.169139210399352,18747
3700100,0.144744084428473,1756
3704400,0.155908733356112,4046
3700800,0.166258943511255,1912
3704900,0.336819548704192,1912
3704800,0.148514851485149,10201
3702201,0.159662622077538,20274
3702202,0.159662622077538,20274
3702100,0.227155057696685,4093
3703200,0.18794665466209,17771
3703300,0.205591708473852,9112
3700700,0.213304660705823,2187
3700400,0.228184064240894,2529
3702800,0.205756226290615,12126
3701500,0.149575167362388,4375
3702400,0.161338862668162,1928
3702600,0.256636868079112,4118
3702700,0.244933520484542,6084
3704300,0.132059186189889,8110
3705001,0.18579512195122,25625
3705002,0.18579512195122,25625
3705003,0.18579512195122,25625
3703500,0.228855298913044,11776
3701900,0.161090394998682,5849
3703900,0.290042138100967,1922
3701301,0.176907268380657,23843
3701302,0.176907268380657,23843
3700900,0.267671556689233,4403
3701801,0.182403705818897,31518
3701802,0.182403705818897,31518
3701803,0.182403705818897,31518
3700500,0.242199162983088,2590
3703001,0.250512109892758,16598
3703002,0.250512109892758,16598
3702300,0.200075079193681,2965
3701000,0.23988105577721,3723
3701701,0.195157943278764,43370
3701702,0.195157943278764,43370
3701703,0.195157943278764,43370
3701704,0.195157943278764,43370
3700600,0.332167157116543,1220
3703800,0.194875444839858,7025
3702500,0.16190466716635,7441
3705200,0.205350362208816,2431
3702900,0.159131647082255,15063
3701100,0.201982132886656,14328
3704100,0.153964007561102,6133
3703101,0.171535109140775,106468
3703102,0.171535109140775,106468
3703103,0.171535109140775,106468
3703104,0.171535109140775,106468
3703105,0.171535109140775,106468
3703106,0.171535109140775,106468
3703107,0.171535109140775,106468
3703108,0.171535109140775,106468
3703700,0.142169267469623,5635
3704600,0.154926836297506,13052
3704700,0.153506226844619,22403
